atletas.apelido,atletas.apelido_abreviado,atletas.atleta_id,atletas.clube.id.full.name,atletas.clube_id,atletas.craque,atletas.entrou_em_campo,atletas.foto,atletas.jogos_num,atletas.media_num,atletas.nome,atletas.pontos_num,atletas.posicao_id,atletas.preco_num,atletas.rodada_id,atletas.slug,atletas.status_id,atletas.variacao_num,A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V
Kadu,Kadu,130698,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Carlos Eduardo da Silva Santos,0.0,2,1.0,21,kadu,6,0.0,,,,,,,,,,,,,,,,,,,,
Kauan,Kauan,130806,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,Kauan Faria Gomes,0.0,3,1.0,21,kauan,6,0.0,,,,,,,,,,,,,,,,,,,,
Matheus Soares,M. Soares,130842,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,Matheus Soares Rocha,0.0,1,1.0,21,matheus-soares,7,0.0,,,,,,,,,,,,,,,,,,,,
Arthur Dias,A. Dias,130843,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,17,3.53,Arthur dos Santos Barbosa Dias,4.1,3,5.99,21,arthur-dias,7,0.6,,5.0,,,,21.0,14.0,,4.0,9.0,,,,,1.0,,,,6.0,
Riquelme,Riquelme,130889,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,2,-1.45,Riquelme Freitas dos Santos,0.0,4,2.42,21,riquelme,6,0.0,,,1.0,,,,3.0,,,2.0,,,,,,,,,,
Riquelme,Riquelme,130906,CAP,293,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,4,0.58,Diogo Riquelme Rivas do Nascimento,0.0,4,0.91,21,riquelme,6,0.0,,1.0,,,,2.0,3.0,1.0,,,,,,,,,,,,
Thiago Azaf,T. Azaf,131279,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,0,0.0,Thiago Azaf Siqueira Soares,0.0,5,1.0,21,thiago-azaf,6,0.0,,,,,,,,,,,,,,,,,,,,
JP Chermont,J. Chermont,131516,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,12,2.7,João Pedro Chermont Crema,0.0,2,4.51,21,jp-chermont,6,0.0,1.0,,,,,6.0,3.0,2.0,,4.0,,,,,,,,,3.0,
André Silva,A. Silva,131617,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,12,0.32,André Oliveira e Silva,0.0,5,3.48,21,andre-silva,6,0.0,,3.0,,,,1.0,11.0,4.0,1.0,6.0,,,,,,,,,,
Felipe Longo,F. Longo,131753,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,Felipe Longo Fernandes da Silva,0.0,1,2.0,21,felipe-longo,6,0.0,,,,,,,,,,,,,,,,,,,,
Isac,Isac,131762,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Isac Silvestre da Silva,0.0,3,1.0,21,isac,6,0.0,,,,,,,,,,,,,,,,,,,,
Filipinho,Filipinho,131766,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Filipe Gabriel Rios Rodrigues,0.0,5,1.0,21,filipinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Portilla,Portilla,131832,CAP,293,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,15,1.17,Juan Camilo Portilla Orozco,1.7,4,2.87,21,portilla,7,0.2,,4.0,,,,12.0,20.0,1.0,3.0,12.0,,,,,,,,,,
Jhoan Hernández,J. Hernández,131964,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,0.0,Jhoan Hernández Mejía,0.0,2,3.69,21,jhoan-hernandez,6,0.0,,,,,,,,,,,,,,,,,,,,
Villarreal,Villarreal,131967,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,12,5.65,Neyser Villarreal - Neiser,0.0,5,8.62,21,villarreal,6,0.0,1.0,,,,,11.0,9.0,5.0,11.0,15.0,1.0,3.0,,,2.0,,,,,
Serna,Serna,132071,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,19,2.96,Kevin Steven Serna Jaramillo,0.0,5,6.02,21,serna,7,0.0,1.0,1.0,,,,15.0,18.0,5.0,9.0,23.0,1.0,1.0,,,6.0,,,,,
Arroyo,Arroyo,132264,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,17,3.15,Keny Alexander Arroyo Alvarado,2.4,5,5.43,21,arroyo,6,0.06,1.0,4.0,1.0,,,9.0,16.0,10.0,10.0,22.0,,2.0,,,2.0,,,,,
Ignacio Sosa,I. Sosa,132274,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,15,1.5,Ignacio Sosa Ospital,0.0,4,3.41,21,ignacio-sosa,6,0.0,,5.0,,,,14.0,17.0,1.0,1.0,19.0,,,,,,,,,,
Román Gómez,R. Gómez,132412,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,6,5.47,Román Agustín Gómez,9.5,2,9.09,21,roman-gomez,7,1.38,,1.0,,,,14.0,8.0,,4.0,4.0,,,,,,,,,2.0,
Jemmes,Jemmes,132553,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,14,3.63,Jemmes Bruno Ribeiro da Silva,0.0,3,7.38,21,jemmes,5,0.0,1.0,3.0,,,,21.0,10.0,,2.0,8.0,,,,,1.0,,,,3.0,
Vinicinho,Vinicinho,132580,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,9,2.2,Vinicius Mendonça Pereira,0.0,5,3.96,21,vinicinho,6,0.0,,,,,,8.0,1.0,1.0,,14.0,,,,,1.0,,,,,
João Pedro,J. Pedro,132750,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,João Pedro Lucio da Silva,0.0,1,1.0,21,joao-pedro,6,0.0,,,,,,,,,,,,,,,,,,,,
Gui Negão,G. Negão,133543,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,4,1.35,Guilherme William Silva Inácio,0.0,5,3.97,21,gui-negao,2,0.0,,,,,,4.0,2.0,,,,,,,,,,,,,
Gustavo Reis,G. Reis,133671,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Gustavo Reis de Alcântara,0.0,1,1.0,21,gustavo-reis,6,0.0,,,,,,,,,,,,,,,,,,,,
Mateus Xavier,M. Xavier,133673,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,1.2,Mateus Xavier de Sousa,0.0,5,2.33,21,mateus-xavier,6,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,
Benedetti,Benedetti,133679,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,2,4.85,Luis Gustavo Roncholeta Benedetti - Luiz,0.0,3,5.42,21,benedetti,6,0.0,,,,,,,1.0,,,,,,,,,,,,2.0,
Bruno Lopes,B. Lopes,133690,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.7,Bruno Lopes Ferreira,0.0,5,1.57,21,bruno-lopes,6,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
Wallace Davi,W. Davi,133696,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Wallace Davi Nunes da Silva Dias,0.0,4,4.0,21,wallace-davi,6,0.0,,,,,,,,,,,,,,,,,,,,
Larson,Larson,136156,PAL,275,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,4,0.48,Larson Torna Ferreira dos Santos,0.0,4,2.1,21,larson,6,0.0,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
Sanabria,Sanabria,136955,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,12,2.99,Mateo Naín Sanabria Doracio,0.0,5,6.16,21,sanabria,2,0.0,1.0,1.0,,,,4.0,9.0,2.0,6.0,11.0,,2.0,,,1.0,,,,,
Kaique Kenji,K. Kenji,137542,CRU,283,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,8,1.26,Kaique Kenji Takamura Correa,0.0,5,2.36,21,kaique-kenji,6,-0.07,,2.0,,,,,3.0,2.0,2.0,2.0,,1.0,,,,,,,,
Tevis,Tevis,137543,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Tevis Gabriel Alves Santos,0.0,5,2.0,21,tevis,6,0.0,,,,,,,,,,,,,,,,,,,,
Clayton Sampaio,C. Sampaio,137618,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,-1.0,Clayton Sampaio Pereira,0.0,3,2.63,21,clayton-sampaio,6,0.0,,1.0,,,,,,,,,,,,,,,,,,
Palacios,Palacios,138021,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Sergio Stevan Palacios Zapata,0.0,3,3.0,21,palacios,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Kauã,P. Kauã,139200,INT,285,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,0,0.0,Pedro Kauã Rodrigues Machado,0.0,3,1.0,21,pedro-kaua,6,0.0,,,,,,,,,,,,,,,,,,,,
David,David,140438,CHA,315,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,6,0.97,David Antunes da Silva,0.0,4,1.4,21,david,7,0.0,,,,,,3.0,2.0,,3.0,1.0,,,,,,1.0,,,,
Riquelme Felipe,R. Felipe,140484,FLU,266,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,3,0.7,Riquelme Felipe Silva de Almeida,0.0,5,3.53,21,riquelme-felipe,6,0.0,,1.0,,,,2.0,3.0,,,2.0,,,,,,,,,,
João Victor,J. Victor,140492,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,6.5,João Victor de Souza Cunha,0.0,3,4.34,21,joao-victor,6,0.0,,,,,,1.0,,,,,,,,,,,,,1.0,
Tiaguinho,Tiaguinho,140496,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,0.0,Tiago Augusto Gonçalves,0.0,4,0.93,21,tiaguinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Ryan Francisco,R. Francisco,140542,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Ryan Francisco Rodrigues dos Santos Silva,0.0,5,5.0,21,ryan-francisco,6,0.0,,,,,,,,,,,,,,,,,,,,
David Martins,D. Martins,140726,BAH,265,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,3,-0.1,David Martins Almeida de Lira,0.0,4,0.65,21,david-martins,6,-0.07,,,,,,,1.0,,,,,,,,,,,,,
Davi Gomes,D. Gomes,140906,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,2,4.25,Davi Gomes de Alvarenga,0.0,5,5.19,21,davi-gomes,5,0.0,,,,,,1.0,,2.0,2.0,,1.0,,,,,,,,,
Robert,Robert,141125,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Robert Pinto Alves Assunção,0.0,1,1.0,21,robert,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Cobra,P. Cobra,141126,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Pedro Cobra Rodrigues,0.0,1,1.0,21,pedro-cobra,6,0.0,,,,,,,,,,,,,,,,,,,,
Vitão,Vitão,141131,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Vitor Fernandes Chaves Teixeira,0.0,3,1.0,21,vitao,6,0.0,,,,,,,,,,,,,,,,,,,,
Zé Lucas,Z. Lucas,141160,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,José Lucas Gomes da Silva,0.0,4,6.0,21,ze-lucas,6,0.0,,,,,,,,,,,,,,,,,,,,
Enzo Vagner,E. Vagner,141165,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,0.5,Enzo Vágner Moraes de Souza,0.0,5,1.04,21,enzo-vagner,6,0.0,,,,,,,1.0,,1.0,,,,,,,,,,,
Walace Falcão,W. Falcão,141184,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,Wallace Fernandes Alves Falcão,0.0,3,1.0,21,walace-falcao,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucas Taverna,L. Taverna,141337,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,3,2.1,Lucas Taverna,0.0,2,2.58,21,lucas-taverna,6,0.0,,1.0,,,,2.0,4.0,,,1.0,,,,,,,,,1.0,
Paulo Roberto,P. Roberto,141339,CFC,294,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,4.1,Paulo Roberto da Silva Souza,0.0,5,3.54,21,paulo-roberto,6,0.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,
Vitor Tissi,V. Tissi,141344,CFC,294,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,2,0.35,Vitor Gonçalves Tissi,0.7,4,1.01,21,vitor-tissi,6,0.1,,,,,,,1.0,,,2.0,,,,,,,,,,
Gustavo Santana,G. Santana,141382,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Gustavo Domingos Santana,0.0,5,2.0,21,gustavo-santana,6,0.0,,,,,,,,,,,,,,,,,,,,
João Victor,J. Victor,141385,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,João Victor Ferreira da Silva,0.0,1,1.0,21,joao-victor,6,0.0,,,,,,,,,,,,,,,,,,,,
Marcos Alexandre,M. Alexandre,141386,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,0,0.0,Marcos Alexandre Ferreira Campos Filho,0.0,1,1.0,21,marcos-alexandre,6,0.0,,,,,,,,,,,,,,,,,,,,
Huguinho,Huguinho,141400,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,4,5.2,Victor Hugo Custódio de Melo Moura,0.0,4,5.99,21,huguinho,3,0.0,,2.0,,,,9.0,9.0,,,8.0,,1.0,,,,,,,,
Avellar,Avellar,141405,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.5,Riquelme Avellar da Silva Fortes,0.0,2,1.49,21,avellar,6,0.0,,,,,,1.0,,,,,,,,,,,,,,
Andrey Fernandes,A. Fernandes,141406,VAS,267,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,1.7,Andrey Fernandes de Oliveira Nunes,0.0,5,1.41,21,andrey-fernandes,6,0.0,,,,,,,,1.0,,1.0,,,,,,,,,,
Fredi Lippert,F. Lippert,141419,BAH,265,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,Frederico Lippert Neto Gomes,0.0,3,2.0,21,fredi-lippert,6,0.0,,,,,,,,,,,,,,,,,,,,
Allan,Allan,141451,PAL,275,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,18,6.06,Allan Andrade Elias,3.7,4,12.61,21,allan,6,0.61,2.0,3.0,1.0,,,31.0,21.0,8.0,5.0,33.0,1.0,4.0,,,1.0,,,,,
Yuri Alves,Y. Alves,141536,RBB,280,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,Yuri Alves de Aquino,0.0,4,1.0,21,yuri-alves,6,0.0,,,,,,,,,,,,,,,,,,,,
Índio,Índio,141551,CAM,282,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,Hendel dos Santos Nascimento,0.0,4,1.0,21,indio,5,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Gabriel,P. Gabriel,141594,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,10,3.52,Pedro Gabriel Crisostomo Pinheiro,0.0,2,4.7,21,pedro-gabriel,6,0.0,1.0,3.0,,,,8.0,14.0,3.0,1.0,2.0,,,,,,,,,4.0,
Gabriel Mec,G. Mec,141595,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,14,2.82,Gabriel Ferreira de Carvalho,0.0,5,4.45,21,gabriel-mec,6,0.0,,3.0,,,,10.0,9.0,1.0,5.0,18.0,,2.0,,,,,,,,
Hugo Leonardo,H. Leonardo,141606,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,0.0,Hugo Leonardo Nunes Fernandes Santos,0.0,4,0.91,21,hugo-leonardo,6,0.0,,,,,,,,,,,,,,,,,,,,
Lucca,Lucca,141609,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,4,0.23,Lucca Marques Alencar,0.0,5,2.05,21,lucca,6,0.0,,,,,,1.0,2.0,,,,,,,,,,,,,
Maik,Maik,141611,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,5,3.48,Maik Gomes Viegas,0.0,2,5.52,21,maik,6,0.0,,,,,,8.0,3.0,,1.0,1.0,,,,,,,,,1.0,
Paulinho,Paulinho,141614,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,Paulo Sérgio Venuto Bezerra,0.0,5,2.0,21,paulinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Pedro Ferreira,P. Ferreira,141615,SAO,276,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,2,1.2,Pedro Henrique Ferreira da Silva,0.0,4,1.51,21,pedro-ferreira,6,0.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,
Pablo Lúcio,P. Lúcio,141628,FLA,262,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,0,0.0,Pablo Lúcio,0.0,4,2.0,21,pablo-lucio,6,0.0,,,,,,,,,,,,,,,,,,,,
Caio Valle,C. Valle,141752,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,Caio Ribeiro do Valle Silva,0.0,4,1.0,21,caio-valle,6,0.0,,,,,,,,,,,,,,,,,,,,
Gabriel Bontempo,G. Bontempo,141754,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,16,3.68,Gabriel Morais Silva Bontempo,0.0,4,5.62,21,gabriel-bontempo,7,0.0,2.0,2.0,,,,25.0,7.0,1.0,6.0,17.0,,,,,,,,1.0,,
Fabiano Souza,F. Souza,141763,VIT,287,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,2,-0.3,Fabiano Josué de Souza Silva,-1.8,2,3.89,21,fabiano-souza,2,-1.14,,1.0,,,,2.0,2.0,,,2.0,,,1.0,,,,,,,
Gustavo Henrique,G. Henrique,141776,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,8,1.5,Gustavo Henrique Pereira,0.0,4,2.48,21,gustavo-henrique,5,0.0,,3.0,1.0,,,10.0,11.0,,1.0,11.0,,,,,,,,,,
Kauan Coutinho,K. Coutinho,141795,VIT,287,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,Kauan Santos Neves Coutinho,0.0,3,1.0,21,kauan-coutinho,6,0.0,,,,,,,,,,,,,,,,,,,,
Vini Lira,V. Lira,141868,SAN,277,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,4,2.42,Vinicius Rodrigues Lira,0.0,2,3.79,21,vini-lira,5,0.0,,1.0,,,,7.0,6.0,1.0,1.0,,,,,,,,,,,
Jacaré,Jacaré,141873,COR,264,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,João Vitor Barros Silva,0.0,2,2.0,21,jacare,6,0.0,,,,,,,,,,,,,,,,,,,,
Tico,Tico,141991,REM,364,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,0.5,Paulo Sérgio da Costa Evangelista Junior,0.0,5,1.1,21,tico,6,0.0,,,,,,,,,,1.0,,,,,,,,,,
Dieguinho,Dieguinho,141995,COR,264,0,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,10,1.42,Diego da Cruz Lopes,0.5,4,3.24,21,dieguinho,6,-0.26,,,,,,2.0,1.0,,2.0,4.0,,1.0,,,1.0,,,,,
Amuzu,Amuzu,142004,GRE,284,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,17,4.09,Francis Amuzu,0.0,5,7.4,21,amuzu,7,0.0,3.0,,,,,12.0,12.0,7.0,12.0,22.0,1.0,1.0,,,,,,,,
Kauan Toledo,K. Toledo,142086,BOT,263,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,4,1.38,Kauan Almeida Toledo,0.0,5,1.79,21,kauan-toledo,6,0.0,,,,,,2.0,5.0,1.0,1.0,4.0,,,,,,,,,,
Marcelo Eráclito,M. Eráclito,142130,CRU,283,0,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,Marcelo Eráclito de Souza Filho,0.0,1,1.0,21,marcelo-eraclito,6,0.0,,,,,,,,,,,,,,,,,,,,
